MSG:1005,0,1,"MakeMKV v1.18.3 win(x64-release) started","%1 started","MakeMKV v1.18.3 win(x64-release)"
DRV:0,2,999,1,"***","***","***"
DRV:1,256,999,0,"","",""
DRV:2,256,999,0,"","",""
DRV:3,256,999,0,"","",""
DRV:4,256,999,0,"","",""
DRV:5,256,999,0,"","",""
DRV:6,256,999,0,"","",""
DRV:7,256,999,0,"","",""
DRV:8,256,999,0,"","",""
DRV:9,256,999,0,"","",""
DRV:10,256,999,0,"","",""
DRV:11,256,999,0,"","",""
DRV:12,256,999,0,"","",""
DRV:13,256,999,0,"","",""
DRV:14,256,999,0,"","",""
DRV:15,256,999,0,"","",""
MSG:3026,0,3,"Title #16/3 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/3","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/4 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/4","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/5 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/5","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/6 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/6","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/7 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/7","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/8 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/8","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/9 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/9","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/10 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/10","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/11 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/11","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/12 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/12","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/13 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/13","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/14 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/14","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/15 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/15","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/16 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/16","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/17 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/17","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/18 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/18","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/19 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/19","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/20 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/20","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/21 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/21","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/22 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/22","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/23 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/23","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/24 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/24","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/25 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/25","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/26 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/26","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/27 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/27","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/28 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/28","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/29 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/29","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/30 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/30","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/31 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/31","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/32 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/32","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/33 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/33","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/34 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/34","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/35 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/35","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/36 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/36","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #16/37 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/37","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/38 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/38","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/39 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/39","0:00:00","0:00:00"
MSG:3026,0,3,"Title #16/40 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","16/40","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/1 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/1","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/2 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/2","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/3 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/3","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/4 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/4","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/5 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/5","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/6 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/6","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/7 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/7","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/8 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/8","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/9 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/9","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/10 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/10","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/11 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/11","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/12 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/12","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/13 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/13","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/14 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/14","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/15 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/15","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/16 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/16","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/17 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/17","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/18 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/18","0:00:00","0:00:00"
